name,id,numeric_id,variant_group,sort_order,additional_badges,role_badges,badges,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,wagon_formation_modifier,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,inhibit_lead,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
BR XMA Cartic-4,cartic4,3121,,1051,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,fixed_rake,wagon,RAIL,1964,1985,1990,4,,,,,,,,,,87,,4,,,75,120,,,16.4,15,2.82,3.79,18,152x42x56,9,,"2,5,2",,"4,2,4,2,5,2,2,5,2,4,2,4","10,9,9,10","cartic_4_front,cartic_4_mid,cartic_4_mid,cartic_4_rear",,"1,1,0,1",cartic_4_front,,,30,34,,,15,0,0,0.91,2.4,1,0.45,10,58,"£7,813","£4,713",,,,,,,,,,2,278,,Motorail,PASS,dsl,Carriage,dsl_Carriage,wagon_RAIL,{BLACK}Length: {GOLD}2.4 tiles{},,{BLACK}Cars: {GOLD}4,"Large and articulated, the cartic 4 sets were built for motorail services and used to move new cars from factories to export.",,{YELLOW}50% bonus for long distance travel (for passengers){},"{BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}2.4 tiles{}{YELLOW}50% bonus for long distance travel (for passengers){}{SILVER}Large and articulated, the cartic 4 sets were built for motorail services and used to move new cars from factories to export.",
CIWL Type F Sleeping Car,passenger_coach_ciwl_sleeper,3115,,1052,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,luxury_carriage,RAIL,1936,1974,1980,,,,,,,,,,,38,,4,,,90,144,,,19.2,20,2.82,3.79,18,198x42x56,12,,"4,4,4",,,,,,,,,"random_vehicle,passenger_coach_ciwl_sleeper_rev",30,52,1000,110,18,0,0,0.95,3,1.5,0.7,129,1051,"£8,063","£2,869",,,,,,,,,,2,278,,Passengers,PASS,big4,Carriage,big4_Carriage,luxury_carriage_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"The Franco-Belgian Compagnie Internationale des Wagons-Lits ran a private sleeper service from London, via the Southern Railway and a cross-channel ferry, to connect to the Orient Express in Paris. A fleet of 25 all-steel sleeping cars was built for the service.",,{YELLOW}50% bonus for long distance travel{},"{BLACK}Length: {GOLD}0.8 tiles{}{YELLOW}50% bonus for long distance travel{}{SILVER}The Franco-Belgian Compagnie Internationale des Wagons-Lits ran a private sleeper service from London, via the Southern Railway and a cross-channel ferry, to connect to the Orient Express in Paris. A fleet of 25 all-steel sleeping cars was built for the service.",
CIWL Fourgon Baggage Car,mail_coach_ciwl,3116,,1053,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,carriage,RAIL,1936,1974,1980,,,,,,,,,,,21,,4,,,90,144,,,12.1,12,2.82,3.79,18,120x42x56,7,,"2,3,2",,,,,,,,,"replace_last,mail_coach_ciwl_rear",30,52,1000,110,18,0,0,0.95,3,1.2,0.6,126,1041,"£7,875","£2,842",,,,,,,,,,2,185,,Parcel,MAIL,big4,Carriage,big4_Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.5 tiles{},,,"These two-axle baggage cars were a fixture of the night ferry service, running with the sleeping cars on the 11 hour schedule from London to Paris.",,,"{BLACK}Length: {GOLD}0.5 tiles{}{SILVER}These two-axle baggage cars were a fixture of the night ferry service, running with the sleeping cars on the 11 hour schedule from London to Paris.",
Early brake carriage,early_carriage_brake,39,,1054,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,carriage,PLATEWAY,1700,,1870,,,,,,,,,,,8,,3,,,45,72,,,8,8,,,24,82x0x0,5,,"2,1,2",,,,,,,,,,30,178,5,4,9,0,0,1.00,4,1.2,0.6,16,38,"£1,000",£104,,,,,,,,,,10,185,,Parcel,MAIL,early,Carriage,early_Carriage,carriage_PLATEWAY,{BLACK}Length: {GOLD}0.4 tiles{},,,"Although dedicated brake carriages were not common until the 1840s, this one is included in the set to allow early parcel and mail transport.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Although dedicated brake carriages were not common until the 1840s, this one is included in the set to allow early parcel and mail transport.",
Four-wheel brake carriage,four_wheel_carriage_mail,40,,1055,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,carriage,RAIL,1855,,1900,,,,,,,,,,,18,,4,,,65,104,,,10,10,,,24,102x0x0,6,,"2,2,2",,,,,,,,,,30,53,20,10,13,0,0,1.00,4,1.2,0.6,25,58,"£1,563",£158,,,,,,,,,,10,185,,Parcel,MAIL,vct,Carriage,vct_Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Early four-wheel carriages did not have locomotive-controlled brakes so, like freight trains, were reliant on the brakes in the guard's van.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Early four-wheel carriages did not have locomotive-controlled brakes so, like freight trains, were reliant on the brakes in the guard's van.",
Six-wheel brake carriage,six_wheel_carriage_mail,41,,1056,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,carriage,RAIL,1875,,1915,,,,,,,,,,,21,,4,,,75,120,,,12,12,,,30,120x0x0,7,,"2,3,2",,,,,,,,,,30,48,39,16,15,0,0,1.00,5,1.2,0.6,33,81,"£2,063",£221,,,,,,,,,,11,185,,Parcel,MAIL,vct,Carriage,vct_Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.5 tiles{},,,"Although carriages gained more luxurious fixtures and fittings through the Victorian era, braking still required a guard's van.",,,"{BLACK}Length: {GOLD}0.5 tiles{}{SILVER}Although carriages gained more luxurious fixtures and fittings through the Victorian era, braking still required a guard's van.",
Clerestory brake carriage,clerestory_carriage_mail,42,,1057,,role/mail,"flag/GB,role/mail",FEAT_TRAINS,wagon,carriage,RAIL,1892,,1935,,,,,,,,,,,28,,4,,,90,144,,,16.2,16.2,2.8,,51,152x42x0,9,,"2,5,2",,,,,,,,,,30,51,47,20,18,0,0,1.00,8.5,1.2,0.6,41,96,"£2,563",£262,,,,,,,,,,1,185,,Parcel,MAIL,vct,Mail Carriage,vct_Mail Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.6 tiles{},,,This brake carriage is designed for use with clerestory carriages. It can carry parcels and mail.,,,{BLACK}Length: {GOLD}0.6 tiles{}{SILVER}This brake carriage is designed for use with clerestory carriages. It can carry parcels and mail.,
Brake carriage,mail_coach_lnwr,43,,1058,,role/mail,"flag/GB,role/mail",FEAT_TRAINS,wagon,carriage,RAIL,1904,,1955,,,,,,,,,,,29,,5,,,100,160,,,17.7,17.7,2.83,3.79,57,164x42x56,10,,"4,2,4",,,,,,,,,,30,59,49,21,20,0,0,0.99,9.5,1.2,0.6,44,102,"£2,750",£278,,,,,,,,,,1,185,,Parcel,MAIL,edw,Mail Carriage,edw_Mail Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Brake carriages continued to be a fixture of passenger trains during the steam era, carrying bulky luggage and parcels.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Brake carriages continued to be a fixture of passenger trains during the steam era, carrying bulky luggage and parcels.",
BR Mk1 carriage (BG Conversion),mail_coach_mk1,44,18,1059,,role/mail,"flag/GB,role/mail",FEAT_TRAINS,wagon,carriage,RAIL,1951,1963,1974,,,,,,,,,,,31,,5,,,100,160,,,19.3,20,,,66,198x0x0,12,,"4,4,4",,,,,,,,,,30,31,55,25,20,0,0,0.93,11,1.2,0.6,48,106,"£3,000",£289,,,,,,,,,!param_no_gameplay_units,1,185,,Parcel,MAIL,ebr,Mail Carriage,ebr_Mail Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,BG for (Brake Gangway) is the BR designation for a brake coach. As well as a guard's compartment it had two large areas for storing luggage.,{GREEN}Included for gameplay purposes,,{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}BG for (Brake Gangway) is the BR designation for a brake coach. As well as a guard's compartment it had two large areas for storing luggage.{}{}{GREEN}Included for gameplay purposes,
BR Mk2 carriage (BG),mail_coach_mk2,45,25,1060,,role/passenger,"flag/GB,role/passenger",FEAT_TRAINS,wagon,carriage,RAIL,1964,,2010,,,,,,,,,,,33,,5,,,110,176,,,19.66,19.66,2.83,3.79,69,198x42x56,12,,"4,4,4",,,,,,,,,,30,54,58,27,22,0,0,0.91,11.5,1.2,0.6,51,111,"£3,188",£303,,,,,,,,,!param_no_gameplay_units,1,185,,Parcel,MAIL,dsl,Carriage,dsl_Carriage,carriage_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"BR started rationalising the number of carriage variants with the Mk2 so there was no dedicated parcels van, and most consists used a Mk1 BG attached to Mk2 passenger stock.",{GREEN}Included for gameplay purposes,,"{BLACK}Length: {GOLD}0.8 tiles{}{SILVER}BR started rationalising the number of carriage variants with the Mk2 so there was no dedicated parcels van, and most consists used a Mk1 BG attached to Mk2 passenger stock.{}{}{GREEN}Included for gameplay purposes",
BR TPO carriage,tpo_carriage,46,,1061,,role/mail,"flag/GB,role/mail",FEAT_TRAINS,wagon,wagon,RAIL,1958,,,,,,,,,,,,,30,,6,,,100,160,,,19.3,20,,,78,198x0x0,12,,"4,4,4",,,,,,,,,,30,,48,19,20,0,0,0.92,13,1,0.45,37,92,"£2,313",£251,,,,,,,,,,1,233,,Parcel,MAIL,dsl,Mail Carriage,dsl_Mail Carriage,wagon_RAIL,{BLACK}Length: {GOLD}0.8 tiles{},,,"Based on the Mark 1 carriage, the TPO (Travelling Post Office) allowed mail to be sorted as it was transported.",,{YELLOW}25% bonus for long distance travel{},"{BLACK}Length: {GOLD}0.8 tiles{}{YELLOW}25% bonus for long distance travel{}{SILVER}Based on the Mark 1 carriage, the TPO (Travelling Post Office) allowed mail to be sorted as it was transported.",
Open wagon,open_wagon,47,,1062,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,PLATEWAY,1700,,1875,,,,,,,,,,,2,,3,,,30,48,,,4.9,6,,,12,60x0x0,4,,"1,2,1",,,,,,,,,,30,183,-15,-2,6,0,0,1.00,2,1,0.45,4,8,£250,£22,,,,,,,,,,1,185,,EarlyOpen,COAL,early,Open Wagon,early_Open Wagon,wagon_PLATEWAY,{BLACK}Length: {GOLD}0.3 tiles{},,,Early open wagons had simple four-wheeled structures and were typically pulled by horses on quarry lines.,,,{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}Early open wagons had simple four-wheeled structures and were typically pulled by horses on quarry lines.,
3-plank open wagon,open_wagon_3pl,48,,1063,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1850,,1920,,,,,,,,,,,5,,3,,,35,56,,,4.9,6,,,15,60x0x0,4,,"1,2,1",,,,,,,,,,30,78,,,7,0,0,1.00,2.5,1,0.45,7,24,£438,£66,,,,,,,,,,1,185,,EarlyOpen,COAL,vct,Open Wagon,vct_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,"Open ""plank"" wagons are named for the number of planks used in the construction of their sides.",,,"{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}Open ""plank"" wagons are named for the number of planks used in the construction of their sides.",
5-plank open wagon,open_wagon_5pl,49,,1064,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1902,,1965,,,,,,,,,,,8,,3,,,45,72,,,4.9,6,,,21,60x0x0,4,,"1,2,1",,,,,,,,,,30,71,,,9,0,0,1.00,3.5,1,0.45,8,27,£500,£74,,,,,,,,,,1,185,,Bulk,COAL,edw,Open Wagon,edw_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,"The 5 plank wagon became one of the common standard types used by the GWR, with thousands built.",,,"{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}The 5 plank wagon became one of the common standard types used by the GWR, with thousands built.",
Steel open wagon,steel_open_wagon,50,,1065,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1935,,1970,,,,,,,,,,,10,,4,,,50,80,,,8,8,,,27,82x0x0,5,,"2,1,2",,,,,,,,,,30,43,,,10,0,0,0.95,4.5,1,0.45,9,28,£563,£76,,,,,,,,,,1,185,,Bulk,COAL,big4,Open Wagon,big4_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Steel wagons were introduced in the 1930s to have a longer service life than wooden wagons, which were proving uneconomical for many owners to operate after recessions at the start of the decade.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Steel wagons were introduced in the 1930s to have a longer service life than wooden wagons, which were proving uneconomical for many owners to operate after recessions at the start of the decade.",1
LNER hopper,lner_hopper,51,,1066,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1938,,1980,,,,,,,,,,,11,,7,,,50,80,,,8,8,,,21,82x0x0,5,,"2,1,2",,,,,,,,,,30,50,,,10,0,0,0.95,3.5,1,0.45,8,27,£500,£74,,,,,,,,,,1,185,,Bulk,COAL,big4,Open Wagon,big4_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"The LNER built many of these coal hoppers, from 1935 to nationalisation. Although capacity is lower, these can be loaded faster than regular wagons.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The LNER built many of these coal hoppers, from 1935 to nationalisation. Although capacity is lower, these can be loaded faster than regular wagons.",1
OHV open wagon,ohv_open_wagon,52,,1067,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1951,,1985,,,,,,,,,,,10,,4,,,60,96,,,8,8,,,27,82x0x0,5,,"2,1,2",,,,,,,,,,30,42,,,12,0,0,0.93,4.5,1,0.45,10,29,£625,£79,,,,,,,,,,1,185,,Bulk,COAL,ebr,Open Wagon,ebr_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"BR continued to make steel bodied wagons following LNER designs, gradually altering the body style.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}BR continued to make steel bodied wagons following LNER designs, gradually altering the body style.",1
OAA open wagon,oaa_open_wagon,53,,1068,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1971,,2018,,,,,,,,,,,14,,5,,,70,112,,,10,10,,,33,102x0x0,6,,"2,2,2",,,,,,,,,,30,55,,,14,0,0,0.91,5.5,1,0.45,11,31,£688,£85,,,,,,,,,,1,185,,Bulk,COAL,lbr,Open Wagon,lbr_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"The OAA/OBA wagons were BR's first air braked open wagons, later forming part of the Speedlink network. They featured steel end frames with wooden drop sides.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The OAA/OBA wagons were BR's first air braked open wagons, later forming part of the Speedlink network. They featured steel end frames with wooden drop sides.",1
MEA open wagon,mea_open_wagon,54,,1069,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1989,,,,,,,,,,,,,12,,6,,,80,128,,,10,10,,,45,102x0x0,6,,"2,2,2",,,,,,,,,,30,,,,16,0,0,0.88,7.5,1,0.45,12,33,£750,£90,,,,,,,,,,1,185,,Bulk,COAL,lbr,Open Wagon,lbr_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,MEA wagons used frames from old hopper wagons combined with a new box body.,,,{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}MEA wagons used frames from old hopper wagons combined with a new box body.,1
MWA open wagon,mwa_open_wagon,55,,1070,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,2015,,,,,,,,,,,,,24,,5,,,80,128,,,17,17,,,78,164x0x0,10,,"4,2,4",,,,,,,,,,30,,,,16,0,0,0.85,13,1,0.45,14,37,£875,£101,,,,,,,,,,1,185,,Bulk,COAL,mod,Open Wagon,mod_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The MWA is another wagon rebuilt using new bodies on an old frame, resulting in a high capacity bogie open wagon.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The MWA is another wagon rebuilt using new bodies on an old frame, resulting in a high capacity bogie open wagon.",1
MGR hopper,mgr_hopper,56,,1071,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1968,,2010,,,,,,,,,,,17,,8,,,60,96,,,10,10,,,45,102x0x0,6,,"2,2,2",,,,,,,,,,30,50,,,12,0,0,0.91,7.5,1,0.45,11,31,£688,£85,,,,,,,,,,1,185,,Bulk,COAL,dsl,Open Wagon,dsl_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"MGR ""merry-go-round"" hoppers enabled coal trains to load and unload without stopping, emptying coal into discharge hoppers underneath the wagons. In OpenTTD this is represented by faster loading speeds.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}MGR ""merry-go-round"" hoppers enabled coal trains to load and unload without stopping, emptying coal into discharge hoppers underneath the wagons. In OpenTTD this is represented by faster loading speeds.",1
HHA hopper,hha_hopper,57,,1072,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,2000,,,,,,,,,,,,,24,,8,,,80,128,,,19.7,19.4,,,78,186x0x0,11,,"4,3,4",,,,,,,,,,30,,,,16,0,0,0.87,13,1,0.45,15,38,£938,£104,,,,,,,,,,1,185,,Bulk,COAL,prv,Open Wagon,prv_Open Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,The HHA is a large self-discharging hopper built for Freightliner to use on coal trains.,,,{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The HHA is a large self-discharging hopper built for Freightliner to use on coal trains.,1
Conflat container wagon,conflat,58,,1073,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1930,,1970,,,,,,,,,,,7,,9,,,60,96,,,8,8,,,27,82x0x0,5,,"2,1,2",,,,,,,,,,30,48,,,12,0,0,0.96,4.5,1,0.45,10,30,£625,£82,,,,,,,,,,1,185,,Container,GOOD,big4,Extra,big4_Extra,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"Conflats were built to carry containers, meaning goods could be loaded separately and then the whole container placed on the train in one operation.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}Conflats were built to carry containers, meaning goods could be loaded separately and then the whole container placed on the train in one operation.",
FFA container wagon,ffa_container_wagon,59,,1074,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1964,,1995,,,,,,,,,,,17,,9,,,70,112,,,19.3,19.3,,,60,186x0x0,11,,"4,3,4",,,,,,,,,,30,39,,,14,0,0,0.91,10,1,0.45,13,35,£813,£96,,,,,,,,,,1,185,,Container,GOOD,dsl,Extra,dsl_Extra,wagon_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"The FFA container wagons were a major advance over short-wheelbase conflats when built, and being easily adapted to the then-new ISO container standard only increased this advantage.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}The FFA container wagons were a major advance over short-wheelbase conflats when built, and being easily adapted to the then-new ISO container standard only increased this advantage.",
FSA container wagon,fsa_container_wagon,60,,1075,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1991,,,,,,,,,,,,,17,,9,,,90,144,,,19.3,19.3,,,60,186x0x0,11,,"4,3,4",,,,,,,,,,30,,,,18,0,0,0.88,10,1,0.45,14,37,£875,£101,,,,,,,,,,1,185,,Container,GOOD,lbr,Extra,lbr_Extra,wagon_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"Freightliner had considered replacing the FFA wagons with a shorter 40ft container flat, but the poor running quality of fixed axle wagons resulted in the choice of another standard bogie flat.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}Freightliner had considered replacing the FFA wagons with a shorter 40ft container flat, but the poor running quality of fixed axle wagons resulted in the choice of another standard bogie flat.",
"KTA ""Pocket"" wagon",kta_container_wagon,61,,1076,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1997,,,,,,,,,,,,,23,,9,,,90,144,,,19.3,19.3,,,51,186x0x0,11,,"4,3,4",,,,,,,,,,30,,,,18,0,0,0.87,8.5,1,0.45,13,36,£813,£98,,,,,,,,,,1,185,,Container,GOOD,prv,Extra,prv_Extra,wagon_RAIL,{BLACK}Length: {GOLD}0.7 tiles{},,,"KTA wagons solve the problem of carrying high-cube containers in the small British loading gauge, using a ""pocket"" between the axles that can take either a single 40ft container or two 20ft ones.",,,"{BLACK}Length: {GOLD}0.7 tiles{}{SILVER}KTA wagons solve the problem of carrying high-cube containers in the small British loading gauge, using a ""pocket"" between the axles that can take either a single 40ft container or two 20ft ones.",
Flat wagon,flat_wagon_early,62,,1077,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,PLATEWAY,1700,,1875,,,,,,,,,,,2,,3,,,30,48,,,6,6,,,18,60x0x0,4,,"1,2,1",,,,,,,,,,30,183,-15,-2,6,0,0,1.00,3,1,0.45,4,9,£250,£25,,,,,,,,,,1,185,,Bolster,WOOD,early,Flat Wagon,early_Flat Wagon,wagon_PLATEWAY,{BLACK}Length: {GOLD}0.3 tiles{},,,"Early flat wagons had simple wooden construction, and sometimes featured stakes for securing loads.",,,"{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}Early flat wagons had simple wooden construction, and sometimes featured stakes for securing loads.",
Bolster wagon,bolster_wagon,63,,1078,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1850,,1924,,,,,,,,,,,5,,3,,,35,56,,,6,6,,,24,60x0x0,4,,"1,2,1",,,,,,,,,,30,82,,,7,0,0,1.00,4,1,0.45,7,26,£438,£71,,,,,,,,,,1,185,,Bolster,WOOD,vct,Flat Wagon,vct_Flat Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.3 tiles{},,,"Flat wagons carried goods such as metal pipes and wood, where a flat surface with bolsters for tying loads down was most convenient.",,,"{BLACK}Length: {GOLD}0.3 tiles{}{SILVER}Flat wagons carried goods such as metal pipes and wood, where a flat surface with bolsters for tying loads down was most convenient.",
"GWR ""Beaver"" flat wagon",beaver_wagon,64,,1079,,role/freight,"flag/GB,role/freight",FEAT_TRAINS,wagon,wagon,RAIL,1906,,1960,,,,,,,,,,,7,,3,,,45,72,,,8,8,,,24,82x0x0,5,,"2,1,2",,,,,,,,,,30,62,,,9,0,0,0.99,4,1,0.45,8,27,£500,£74,,,,,,,,,,1,185,,Bolster,WOOD,edw,Flat Wagon,edw_Flat Wagon,wagon_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},,,"""Beaver"" was the GWR telegraph code for a flat wagon, with an additional letter used to identify the length.",,,"{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}""Beaver"" was the GWR telegraph code for a flat wagon, with an additional letter used to identify the length.",
